req_ts,unique_id,railroad,origination_time,trip_id,train_no,route,direction,stop,scheduled_arrival_time,arrival_time,scheduled_departure_time,departure_time,schedule_relationship,trip_schedule_relationship,inferred_from_schedule
1785621540,MBTA|20260801|6678|SouthBase-830396-6678,MBTA,1785620400,SouthBase-830396-6678,6678,Fairmount Line,Inbound,Uphams Corner,1785621420,1785621513,1785621420,1785621513,SCHEDULED,SCHEDULED,False
1785621600,MBTA|20260801|6678|SouthBase-830396-6678,MBTA,1785620400,SouthBase-830396-6678,6678,Fairmount Line,Inbound,Newmarket,1785621540,1785621590,1785621540,1785621640,SCHEDULED,SCHEDULED,False
1785622080,MBTA|20260801|6678|SouthBase-830396-6678,MBTA,1785620400,SouthBase-830396-6678,6678,Fairmount Line,Inbound,South Station,1785622200,1785622091,1785622200,,SCHEDULED,SCHEDULED,False
,MBTA|20260801|5867|SouthBase-793099-5867,MBTA,1785620700,SouthBase-793099-5867,5867,Providence/Stoughton Line,Outbound,South Station,1785620700,1785620700,1785620700,1785620700,SCHEDULED,SCHEDULED,True
,MBTA|20260801|5867|SouthBase-793099-5867,MBTA,1785620700,SouthBase-793099-5867,5867,Providence/Stoughton Line,Outbound,Back Bay,1785621000,1785621000,1785621000,1785621000,SCHEDULED,SCHEDULED,True
,MBTA|20260801|5867|SouthBase-793099-5867,MBTA,1785620700,SouthBase-793099-5867,5867,Providence/Stoughton Line,Outbound,Ruggles,1785621180,1785621180,1785621180,1785621180,SCHEDULED,SCHEDULED,True
,MBTA|20260801|5867|SouthBase-793099-5867,MBTA,1785620700,SouthBase-793099-5867,5867,Providence/Stoughton Line,Outbound,Hyde Park,1785621660,1785621660,1785621660,1785621660,SCHEDULED,SCHEDULED,True
,MBTA|20260801|5867|SouthBase-793099-5867,MBTA,1785620700,SouthBase-793099-5867,5867,Providence/Stoughton Line,Outbound,Readville,1785621840,1785621840,1785621840,1785621840,SCHEDULED,SCHEDULED,True
,MBTA|20260801|5867|SouthBase-793099-5867,MBTA,1785620700,SouthBase-793099-5867,5867,Providence/Stoughton Line,Outbound,Route 128,1785622080,1785622080,1785622080,1785622080,SCHEDULED,SCHEDULED,True
,MBTA|20260801|5867|SouthBase-793099-5867,MBTA,1785620700,SouthBase-793099-5867,5867,Providence/Stoughton Line,Outbound,Canton Junction,1785622440,1785622440,1785622440,1785622440,SCHEDULED,SCHEDULED,True
,MBTA|20260801|5867|SouthBase-793099-5867,MBTA,1785620700,SouthBase-793099-5867,5867,Providence/Stoughton Line,Outbound,Sharon,1785622740,1785622740,1785622740,1785622740,SCHEDULED,SCHEDULED,True
,MBTA|20260801|5867|SouthBase-793099-5867,MBTA,1785620700,SouthBase-793099-5867,5867,Providence/Stoughton Line,Outbound,Mansfield,1785623220,1785623220,1785623220,1785623220,SCHEDULED,SCHEDULED,True
,MBTA|20260801|5867|SouthBase-793099-5867,MBTA,1785620700,SouthBase-793099-5867,5867,Providence/Stoughton Line,Outbound,Attleboro,1785623820,1785623820,1785623820,1785623820,SCHEDULED,SCHEDULED,True
,MBTA|20260801|5867|SouthBase-793099-5867,MBTA,1785620700,SouthBase-793099-5867,5867,Providence/Stoughton Line,Outbound,Pawtucket/Central Falls,1785624360,1785624360,1785624360,1785624360,SCHEDULED,SCHEDULED,True
,MBTA|20260801|5867|SouthBase-793099-5867,MBTA,1785620700,SouthBase-793099-5867,5867,Providence/Stoughton Line,Outbound,Providence,1785625260,1785625260,1785625260,1785625260,SCHEDULED,SCHEDULED,True
,MBTA|20260801|6083|SouthBase-793232-6083,MBTA,1785620700,SouthBase-793232-6083,6083,Greenbush Line,Outbound,South Station,1785620700,1785620700,1785620700,1785620700,SCHEDULED,SCHEDULED,True
1785621720,MBTA|20260801|6083|SouthBase-793232-6083,MBTA,1785620700,SouthBase-793232-6083,6083,Greenbush Line,Outbound,Quincy Center,1785621660,1785621679,1785621660,1785621679,SCHEDULED,SCHEDULED,False
1785622380,MBTA|20260801|6083|SouthBase-793232-6083,MBTA,1785620700,SouthBase-793232-6083,6083,Greenbush Line,Outbound,Weymouth Landing/East Braintree,1785622320,1785622330,1785622320,1785622330,SCHEDULED,SCHEDULED,False
1785622710,MBTA|20260801|6083|SouthBase-793232-6083,MBTA,1785620700,SouthBase-793232-6083,6083,Greenbush Line,Outbound,East Weymouth,1785622560,1785622680,1785622560,1785622680,SCHEDULED,SCHEDULED,False
1785622890,MBTA|20260801|6083|SouthBase-793232-6083,MBTA,1785620700,SouthBase-793232-6083,6083,Greenbush Line,Outbound,West Hingham,1785622740,1785622857,1785622740,1785622857,SCHEDULED,SCHEDULED,False
1785623190,MBTA|20260801|6083|SouthBase-793232-6083,MBTA,1785620700,SouthBase-793232-6083,6083,Greenbush Line,Outbound,Nantasket Junction,1785623040,1785623136,1785623040,1785623136,SCHEDULED,SCHEDULED,False
1785623370,MBTA|20260801|6083|SouthBase-793232-6083,MBTA,1785620700,SouthBase-793232-6083,6083,Greenbush Line,Outbound,Cohasset,1785623220,1785623322,1785623220,1785623322,SCHEDULED,SCHEDULED,False
1785623790,MBTA|20260801|6083|SouthBase-793232-6083,MBTA,1785620700,SouthBase-793232-6083,6083,Greenbush Line,Outbound,North Scituate,1785623640,1785623787,1785623640,1785623837,SCHEDULED,SCHEDULED,False
1785624150,MBTA|20260801|6083|SouthBase-793232-6083,MBTA,1785620700,SouthBase-793232-6083,6083,Greenbush Line,Outbound,Greenbush,1785624240,1785624149,1785624240,,SCHEDULED,SCHEDULED,False
,MBTA|20260801|5767|SouthBase-830452-5767,MBTA,1785620820,SouthBase-830452-5767,5767,Franklin/Foxboro Line,Outbound,South Station,1785620820,1785620820,1785620820,1785620820,SCHEDULED,SCHEDULED,True
1785621360,MBTA|20260801|5767|SouthBase-830452-5767,MBTA,1785620820,SouthBase-830452-5767,5767,Franklin/Foxboro Line,Outbound,Newmarket,1785621300,1785621316,1785621300,1785621316,SCHEDULED,SCHEDULED,False
1785621510,MBTA|20260801|5767|SouthBase-830452-5767,MBTA,1785620820,SouthBase-830452-5767,5767,Franklin/Foxboro Line,Outbound,Uphams Corner,1785621420,1785621471,1785621420,1785621471,SCHEDULED,SCHEDULED,False
1785621660,MBTA|20260801|5767|SouthBase-830452-5767,MBTA,1785620820,SouthBase-830452-5767,5767,Franklin/Foxboro Line,Outbound,Four Corners/Geneva,1785621600,1785621629,1785621600,1785621629,SCHEDULED,SCHEDULED,False
1785621840,MBTA|20260801|5767|SouthBase-830452-5767,MBTA,1785620820,SouthBase-830452-5767,5767,Franklin/Foxboro Line,Outbound,Talbot Avenue,1785621780,1785621812,1785621780,1785621862,SCHEDULED,SCHEDULED,False
1785621990,MBTA|20260801|5767|SouthBase-830452-5767,MBTA,1785620820,SouthBase-830452-5767,5767,Franklin/Foxboro Line,Outbound,Morton Street,1785621960,1785621960,1785621960,1785621960,SCHEDULED,SCHEDULED,False
1785622170,MBTA|20260801|5767|SouthBase-830452-5767,MBTA,1785620820,SouthBase-830452-5767,5767,Franklin/Foxboro Line,Outbound,Blue Hill Avenue,1785622080,1785622171,1785622080,1785622171,SCHEDULED,SCHEDULED,False
1785622380,MBTA|20260801|5767|SouthBase-830452-5767,MBTA,1785620820,SouthBase-830452-5767,5767,Franklin/Foxboro Line,Outbound,Fairmount,1785622260,1785622339,1785622260,1785622339,SCHEDULED,SCHEDULED,False
1785622590,MBTA|20260801|5767|SouthBase-830452-5767,MBTA,1785620820,SouthBase-830452-5767,5767,Franklin/Foxboro Line,Outbound,Readville,1785622500,1785622556,1785622500,1785622556,SCHEDULED,SCHEDULED,False
1785622830,MBTA|20260801|5767|SouthBase-830452-5767,MBTA,1785620820,SouthBase-830452-5767,5767,Franklin/Foxboro Line,Outbound,Endicott,1785622740,1785622804,1785622740,1785622804,SCHEDULED,SCHEDULED,False
1785623010,MBTA|20260801|5767|SouthBase-830452-5767,MBTA,1785620820,SouthBase-830452-5767,5767,Franklin/Foxboro Line,Outbound,Dedham Corporate Center,1785622920,1785622959,1785622920,1785622959,SCHEDULED,SCHEDULED,False
1785623130,MBTA|20260801|5767|SouthBase-830452-5767,MBTA,1785620820,SouthBase-830452-5767,5767,Franklin/Foxboro Line,Outbound,Islington,1785623040,1785623083,1785623040,1785623083,SCHEDULED,SCHEDULED,False
1785623430,MBTA|20260801|5767|SouthBase-830452-5767,MBTA,1785620820,SouthBase-830452-5767,5767,Franklin/Foxboro Line,Outbound,Norwood Depot,1785623220,1785623397,1785623220,1785623397,SCHEDULED,SCHEDULED,False
1785623580,MBTA|20260801|5767|SouthBase-830452-5767,MBTA,1785620820,SouthBase-830452-5767,5767,Franklin/Foxboro Line,Outbound,Norwood Central,1785623340,1785623551,1785623340,1785623551,SCHEDULED,SCHEDULED,False
1785623820,MBTA|20260801|5767|SouthBase-830452-5767,MBTA,1785620820,SouthBase-830452-5767,5767,Franklin/Foxboro Line,Outbound,Windsor Gardens,1785623520,1785623765,1785623520,1785623765,SCHEDULED,SCHEDULED,False
1785624060,MBTA|20260801|5767|SouthBase-830452-5767,MBTA,1785620820,SouthBase-830452-5767,5767,Franklin/Foxboro Line,Outbound,Walpole,1785623760,1785624013,1785623760,1785624013,SCHEDULED,SCHEDULED,False
1785624360,MBTA|20260801|5767|SouthBase-830452-5767,MBTA,1785620820,SouthBase-830452-5767,5767,Franklin/Foxboro Line,Outbound,Norfolk,1785624180,1785624350,1785624180,1785624350,SCHEDULED,SCHEDULED,False
1785624990,MBTA|20260801|5767|SouthBase-830452-5767,MBTA,1785620820,SouthBase-830452-5767,5767,Franklin/Foxboro Line,Outbound,Franklin,1785624600,1785624943,1785624600,1785624943,SCHEDULED,SCHEDULED,False
1785625350,MBTA|20260801|5767|SouthBase-830452-5767,MBTA,1785620820,SouthBase-830452-5767,5767,Franklin/Foxboro Line,Outbound,Forge Park/495,1785625320,1785625360,1785625320,,SCHEDULED,SCHEDULED,False
1785621390,MBTA|20260801|5868|SouthBase-793100-5868,MBTA,1785621300,SouthBase-793100-5868,5868,Providence/Stoughton Line,Inbound,Providence,1785621300,,1785621300,1785621371,SCHEDULED,SCHEDULED,False
1785621840,MBTA|20260801|5868|SouthBase-793100-5868,MBTA,1785621300,SouthBase-793100-5868,5868,Providence/Stoughton Line,Inbound,Pawtucket/Central Falls,1785621660,1785621810,1785621660,1785621810,SCHEDULED,SCHEDULED,False
1785622710,MBTA|20260801|5868|SouthBase-793100-5868,MBTA,1785621300,SouthBase-793100-5868,5868,Providence/Stoughton Line,Inbound,Attleboro,1785622380,1785622667,1785622380,1785622667,SCHEDULED,SCHEDULED,False
1785623250,MBTA|20260801|5868|SouthBase-793100-5868,MBTA,1785621300,SouthBase-793100-5868,5868,Providence/Stoughton Line,Inbound,Mansfield,1785622980,1785623220,1785622980,1785623220,SCHEDULED,SCHEDULED,False
1785623790,MBTA|20260801|5868|SouthBase-793100-5868,MBTA,1785621300,SouthBase-793100-5868,5868,Providence/Stoughton Line,Inbound,Sharon,1785623520,1785623747,1785623520,1785623747,SCHEDULED,SCHEDULED,False
1785624090,MBTA|20260801|5868|SouthBase-793100-5868,MBTA,1785621300,SouthBase-793100-5868,5868,Providence/Stoughton Line,Inbound,Canton Junction,1785623820,1785624056,1785623820,1785624056,SCHEDULED,SCHEDULED,False
1785624390,MBTA|20260801|5868|SouthBase-793100-5868,MBTA,1785621300,SouthBase-793100-5868,5868,Providence/Stoughton Line,Inbound,Route 128,1785624180,1785624366,1785624180,1785624366,SCHEDULED,SCHEDULED,False
1785624690,MBTA|20260801|5868|SouthBase-793100-5868,MBTA,1785621300,SouthBase-793100-5868,5868,Providence/Stoughton Line,Inbound,Readville,1785624420,1785624646,1785624420,1785624646,SCHEDULED,SCHEDULED,False
1785624900,MBTA|20260801|5868|SouthBase-793100-5868,MBTA,1785621300,SouthBase-793100-5868,5868,Providence/Stoughton Line,Inbound,Hyde Park,1785624600,1785624863,1785624600,1785624863,SCHEDULED,SCHEDULED,False
1785625260,MBTA|20260801|5868|SouthBase-793100-5868,MBTA,1785621300,SouthBase-793100-5868,5868,Providence/Stoughton Line,Inbound,Ruggles,1785625260,1785625247,1785625260,1785625247,SCHEDULED,SCHEDULED,False
1785625530,MBTA|20260801|5868|SouthBase-793100-5868,MBTA,1785621300,SouthBase-793100-5868,5868,Providence/Stoughton Line,Inbound,Back Bay,1785625500,1785625508,1785625500,1785625508,SCHEDULED,SCHEDULED,False
1785625950,MBTA|20260801|5868|SouthBase-793100-5868,MBTA,1785621300,SouthBase-793100-5868,5868,Providence/Stoughton Line,Inbound,South Station,1785625800,1785625972,1785625800,,SCHEDULED,SCHEDULED,False
,MBTA|20260801|5768|SouthBase-830450-5768,MBTA,1785621420,SouthBase-830450-5768,5768,Franklin/Foxboro Line,Inbound,Forge Park/495,1785621420,1785621420,1785621420,1785621420,SCHEDULED,SCHEDULED,True
1785621960,MBTA|20260801|5768|SouthBase-830450-5768,MBTA,1785621420,SouthBase-830450-5768,5768,Franklin/Foxboro Line,Inbound,Franklin,1785621840,1785621920,1785621840,1785621920,SCHEDULED,SCHEDULED,False
1785622530,MBTA|20260801|5768|SouthBase-830450-5768,MBTA,1785621420,SouthBase-830450-5768,5768,Franklin/Foxboro Line,Inbound,Norfolk,1785622260,1785622509,1785622260,1785622509,SCHEDULED,SCHEDULED,False
1785622830,MBTA|20260801|5768|SouthBase-830450-5768,MBTA,1785621420,SouthBase-830450-5768,5768,Franklin/Foxboro Line,Inbound,Walpole,1785622680,1785622826,1785622680,1785622826,SCHEDULED,SCHEDULED,False
1785623250,MBTA|20260801|5768|SouthBase-830450-5768,MBTA,1785621420,SouthBase-830450-5768,5768,Franklin/Foxboro Line,Inbound,Windsor Gardens,1785622860,1785623222,1785622860,1785623222,SCHEDULED,SCHEDULED,False
1785623460,MBTA|20260801|5768|SouthBase-830450-5768,MBTA,1785621420,SouthBase-830450-5768,5768,Franklin/Foxboro Line,Inbound,Norwood Central,1785623100,1785623439,1785623100,1785623439,SCHEDULED,SCHEDULED,False
1785623640,MBTA|20260801|5768|SouthBase-830450-5768,MBTA,1785621420,SouthBase-830450-5768,5768,Franklin/Foxboro Line,Inbound,Norwood Depot,1785623220,1785623594,1785623220,1785623594,SCHEDULED,SCHEDULED,False
1785623820,MBTA|20260801|5768|SouthBase-830450-5768,MBTA,1785621420,SouthBase-830450-5768,5768,Franklin/Foxboro Line,Inbound,Islington,1785623400,1785623793,1785623400,1785623793,SCHEDULED,SCHEDULED,False
1785623970,MBTA|20260801|5768|SouthBase-830450-5768,MBTA,1785621420,SouthBase-830450-5768,5768,Franklin/Foxboro Line,Inbound,Dedham Corporate Center,1785623520,1785623935,1785623520,1785623935,SCHEDULED,SCHEDULED,False
1785624150,MBTA|20260801|5768|SouthBase-830450-5768,MBTA,1785621420,SouthBase-830450-5768,5768,Franklin/Foxboro Line,Inbound,Endicott,1785623700,1785624121,1785623700,1785624121,SCHEDULED,SCHEDULED,False
1785624510,MBTA|20260801|5768|SouthBase-830450-5768,MBTA,1785621420,SouthBase-830450-5768,5768,Franklin/Foxboro Line,Inbound,Readville,1785624000,1785624462,1785624000,1785624462,SCHEDULED,SCHEDULED,False
1785624690,MBTA|20260801|5768|SouthBase-830450-5768,MBTA,1785621420,SouthBase-830450-5768,5768,Franklin/Foxboro Line,Inbound,Fairmount,1785624180,1785624667,1785624180,1785624667,SCHEDULED,SCHEDULED,False
1785624960,MBTA|20260801|5768|SouthBase-830450-5768,MBTA,1785621420,SouthBase-830450-5768,5768,Franklin/Foxboro Line,Inbound,Blue Hill Avenue,1785624360,1785624927,1785624360,1785624927,SCHEDULED,SCHEDULED,False
1785625110,MBTA|20260801|5768|SouthBase-830450-5768,MBTA,1785621420,SouthBase-830450-5768,5768,Franklin/Foxboro Line,Inbound,Morton Street,1785624480,1785625081,1785624480,1785625081,SCHEDULED,SCHEDULED,False
1785625200,MBTA|20260801|5768|SouthBase-830450-5768,MBTA,1785621420,SouthBase-830450-5768,5768,Franklin/Foxboro Line,Inbound,Talbot Avenue,1785624660,1785625189,1785624660,1785625239,SCHEDULED,SCHEDULED,False
1785625500,MBTA|20260801|5768|SouthBase-830450-5768,MBTA,1785621420,SouthBase-830450-5768,5768,Franklin/Foxboro Line,Inbound,Four Corners/Geneva,1785624840,1785625458,1785624840,1785625458,SCHEDULED,SCHEDULED,False
1785625590,MBTA|20260801|5768|SouthBase-830450-5768,MBTA,1785621420,SouthBase-830450-5768,5768,Franklin/Foxboro Line,Inbound,Uphams Corner,1785625020,1785625564,1785625020,1785625614,SCHEDULED,SCHEDULED,False
1785625710,MBTA|20260801|5768|SouthBase-830450-5768,MBTA,1785621420,SouthBase-830450-5768,5768,Franklin/Foxboro Line,Inbound,Newmarket,1785625140,1785625695,1785625140,1785625745,SCHEDULED,SCHEDULED,False
1785626250,MBTA|20260801|5768|SouthBase-830450-5768,MBTA,1785621420,SouthBase-830450-5768,5768,Franklin/Foxboro Line,Inbound,South Station,1785625800,1785626246,1785625800,,SCHEDULED,SCHEDULED,False
1785621930,MBTA|20260801|5066|NorthBase-825508-5066,MBTA,1785621600,NorthBase-825508-5066,5066,Newburyport/Rockport Line,Inbound,Rockport,1785621600,,1785621600,1785621922,SCHEDULED,SCHEDULED,False
1785622560,MBTA|20260801|5066|NorthBase-825508-5066,MBTA,1785621600,NorthBase-825508-5066,5066,Newburyport/Rockport Line,Inbound,Gloucester,1785622080,1785622530,1785622080,1785622530,SCHEDULED,SCHEDULED,False
1785622830,MBTA|20260801|5066|NorthBase-825508-5066,MBTA,1785621600,NorthBase-825508-5066,5066,Newburyport/Rockport Line,Inbound,West Gloucester,1785622380,1785622809,1785622380,1785622809,SCHEDULED,SCHEDULED,False
1785623340,MBTA|20260801|5066|NorthBase-825508-5066,MBTA,1785621600,NorthBase-825508-5066,5066,Newburyport/Rockport Line,Inbound,Manchester,1785622740,1785623305,1785622740,1785623305,SCHEDULED,SCHEDULED,False
1785623640,MBTA|20260801|5066|NorthBase-825508-5066,MBTA,1785621600,NorthBase-825508-5066,5066,Newburyport/Rockport Line,Inbound,Beverly Farms,1785623040,1785623613,1785623040,1785623613,SCHEDULED,SCHEDULED,False
1785624060,MBTA|20260801|5066|NorthBase-825508-5066,MBTA,1785621600,NorthBase-825508-5066,5066,Newburyport/Rockport Line,Inbound,Montserrat,1785623400,1785624018,1785623400,1785624018,SCHEDULED,SCHEDULED,False
1785624360,MBTA|20260801|5066|NorthBase-825508-5066,MBTA,1785621600,NorthBase-825508-5066,5066,Newburyport/Rockport Line,Inbound,Beverly,1785623760,1785624328,1785623760,1785624328,SCHEDULED,SCHEDULED,False
1785624690,MBTA|20260801|5066|NorthBase-825508-5066,MBTA,1785621600,NorthBase-825508-5066,5066,Newburyport/Rockport Line,Inbound,Salem,1785624000,1785624669,1785624000,1785624669,SCHEDULED,SCHEDULED,False
1785625080,MBTA|20260801|5066|NorthBase-825508-5066,MBTA,1785621600,NorthBase-825508-5066,5066,Newburyport/Rockport Line,Inbound,Swampscott,1785624420,1785625048,1785624420,1785625048,SCHEDULED,SCHEDULED,False
1785625260,MBTA|20260801|5066|NorthBase-825508-5066,MBTA,1785621600,NorthBase-825508-5066,5066,Newburyport/Rockport Line,Inbound,Lynn Interim,1785624600,1785625235,1785624600,1785625235,SCHEDULED,SCHEDULED,False
1785625890,MBTA|20260801|5066|NorthBase-825508-5066,MBTA,1785621600,NorthBase-825508-5066,5066,Newburyport/Rockport Line,Inbound,Chelsea,1785625200,1785625849,1785625200,1785625899,SCHEDULED,SCHEDULED,False
1785626370,MBTA|20260801|5066|NorthBase-825508-5066,MBTA,1785621600,NorthBase-825508-5066,5066,Newburyport/Rockport Line,Inbound,North Station,1785626160,1785626502,1785626160,,SCHEDULED,SCHEDULED,False
1785622410,MBTA|20260801|5666|SouthBase-830446-5666,MBTA,1785622200,SouthBase-830446-5666,5666,Needham Line,Inbound,Needham Heights,1785622200,,1785622200,1785622382,SCHEDULED,SCHEDULED,False
1785622680,MBTA|20260801|5666|SouthBase-830446-5666,MBTA,1785622200,SouthBase-830446-5666,5666,Needham Line,Inbound,Needham Center,1785622440,1785622658,1785622440,1785622658,SCHEDULED,SCHEDULED,False
1785623070,MBTA|20260801|5666|SouthBase-830446-5666,MBTA,1785622200,SouthBase-830446-5666,5666,Needham Line,Inbound,Needham Junction,1785622680,1785623030,1785622680,1785623030,SCHEDULED,SCHEDULED,False
1785623220,MBTA|20260801|5666|SouthBase-830446-5666,MBTA,1785622200,SouthBase-830446-5666,5666,Needham Line,Inbound,Hersey,1785622860,1785623189,1785622860,1785623189,SCHEDULED,SCHEDULED,False
1785623550,MBTA|20260801|5666|SouthBase-830446-5666,MBTA,1785622200,SouthBase-830446-5666,5666,Needham Line,Inbound,West Roxbury,1785623160,1785623495,1785623160,1785623495,SCHEDULED,SCHEDULED,False
1785623640,MBTA|20260801|5666|SouthBase-830446-5666,MBTA,1785622200,SouthBase-830446-5666,5666,Needham Line,Inbound,Highland,1785623280,1785623612,1785623280,1785623612,SCHEDULED,SCHEDULED,False
1785623790,MBTA|20260801|5666|SouthBase-830446-5666,MBTA,1785622200,SouthBase-830446-5666,5666,Needham Line,Inbound,Bellevue,1785623400,1785623743,1785623400,1785623743,SCHEDULED,SCHEDULED,False
1785623940,MBTA|20260801|5666|SouthBase-830446-5666,MBTA,1785622200,SouthBase-830446-5666,5666,Needham Line,Inbound,Roslindale Village,1785623580,1785623898,1785623580,1785623898,SCHEDULED,SCHEDULED,False
1785624060,MBTA|20260801|5666|SouthBase-830446-5666,MBTA,1785622200,SouthBase-830446-5666,5666,Needham Line,Inbound,Forest Hills,1785623760,1785624025,1785623760,1785624075,SCHEDULED,SCHEDULED,False
1785624300,MBTA|20260801|5666|SouthBase-830446-5666,MBTA,1785622200,SouthBase-830446-5666,5666,Needham Line,Inbound,Ruggles,1785624060,1785624282,1785624060,1785624282,SCHEDULED,SCHEDULED,False
1785625200,MBTA|20260801|5666|SouthBase-830446-5666,MBTA,1785622200,SouthBase-830446-5666,5666,Needham Line,Inbound,Back Bay,1785624300,1785625303,1785624300,1785625303,SCHEDULED,SCHEDULED,False
1785625200,MBTA|20260801|5666|SouthBase-830446-5666,MBTA,1785622200,SouthBase-830446-5666,5666,Needham Line,Inbound,South Station,1785624600,1785625669,1785624600,,SCHEDULED,SCHEDULED,False
,MBTA|20260801|6933|SouthBase-793165-6933,MBTA,1785622200,SouthBase-793165-6933,6933,Fall River/New Bedford Line,Outbound,South Station,1785622200,1785622200,1785622200,1785622200,SCHEDULED,SCHEDULED,True
1785623430,MBTA|20260801|6933|SouthBase-793165-6933,MBTA,1785622200,SouthBase-793165-6933,6933,Fall River/New Bedford Line,Outbound,Quincy Center,1785623100,1785623383,1785623100,1785623383,SCHEDULED,SCHEDULED,False
1785623790,MBTA|20260801|6933|SouthBase-793165-6933,MBTA,1785622200,SouthBase-793165-6933,6933,Fall River/New Bedford Line,Outbound,Braintree,1785623460,1785623754,1785623460,1785623754,SCHEDULED,SCHEDULED,False
1785624360,MBTA|20260801|6933|SouthBase-793165-6933,MBTA,1785622200,SouthBase-793165-6933,6933,Fall River/New Bedford Line,Outbound,Holbrook/Randolph,1785624000,1785624356,1785624000,1785624356,SCHEDULED,SCHEDULED,False
1785624690,MBTA|20260801|6933|SouthBase-793165-6933,MBTA,1785622200,SouthBase-793165-6933,6933,Fall River/New Bedford Line,Outbound,Montello,1785624360,1785624654,1785624360,1785624654,SCHEDULED,SCHEDULED,False
1785624930,MBTA|20260801|6933|SouthBase-793165-6933,MBTA,1785622200,SouthBase-793165-6933,6933,Fall River/New Bedford Line,Outbound,Brockton,1785624600,1785624902,1785624600,1785624902,SCHEDULED,SCHEDULED,False
1785625140,MBTA|20260801|6933|SouthBase-793165-6933,MBTA,1785622200,SouthBase-793165-6933,6933,Fall River/New Bedford Line,Outbound,Campello,1785624840,1785625119,1785624840,1785625119,SCHEDULED,SCHEDULED,False
1785625650,MBTA|20260801|6933|SouthBase-793165-6933,MBTA,1785622200,SouthBase-793165-6933,6933,Fall River/New Bedford Line,Outbound,Bridgewater,1785625320,1785625614,1785625320,1785625614,SCHEDULED,SCHEDULED,False
1785626400,MBTA|20260801|6933|SouthBase-793165-6933,MBTA,1785622200,SouthBase-793165-6933,6933,Fall River/New Bedford Line,Outbound,Middleborough,1785626040,1785626359,1785626040,1785626359,SCHEDULED,SCHEDULED,False
1785627180,MBTA|20260801|6933|SouthBase-793165-6933,MBTA,1785622200,SouthBase-793165-6933,6933,Fall River/New Bedford Line,Outbound,East Taunton,1785627000,1785627161,1785627000,1785627161,SCHEDULED,SCHEDULED,False
1785627840,MBTA|20260801|6933|SouthBase-793165-6933,MBTA,1785622200,SouthBase-793165-6933,6933,Fall River/New Bedford Line,Outbound,Freetown,1785627660,1785627864,1785627660,1785627864,SCHEDULED,SCHEDULED,False
1785628290,MBTA|20260801|6933|SouthBase-793165-6933,MBTA,1785622200,SouthBase-793165-6933,6933,Fall River/New Bedford Line,Outbound,Fall River Depot,1785628500,1785628289,1785628500,,SCHEDULED,SCHEDULED,False
,MBTA|20260801|6979|SouthBase-793169-6979,MBTA,1785622260,SouthBase-793169-6979,6979,Fall River/New Bedford Line,Outbound,East Taunton,1785622260,1785622260,1785622260,1785622260,SCHEDULED,SCHEDULED,True
1785623190,MBTA|20260801|6979|SouthBase-793169-6979,MBTA,1785622260,SouthBase-793169-6979,6979,Fall River/New Bedford Line,Outbound,Freetown,1785622920,1785623172,1785622920,1785623172,SCHEDULED,SCHEDULED,False
1785623610,MBTA|20260801|6979|SouthBase-793169-6979,MBTA,1785622260,SouthBase-793169-6979,6979,Fall River/New Bedford Line,Outbound,Fall River Depot,1785623760,1785623617,1785623760,,SCHEDULED,SCHEDULED,False
1785622710,MBTA|20260801|5435|NorthBase-825576-5435,MBTA,1785622500,NorthBase-825576-5435,5435,Fitchburg Line,Outbound,North Station,1785622500,,1785622500,1785622690,SCHEDULED,SCHEDULED,False
1785623340,MBTA|20260801|5435|NorthBase-825576-5435,MBTA,1785622500,NorthBase-825576-5435,5435,Fitchburg Line,Outbound,Porter,1785623100,1785623303,1785623100,1785623303,SCHEDULED,SCHEDULED,False
1785623640,MBTA|20260801|5435|NorthBase-825576-5435,MBTA,1785622500,NorthBase-825576-5435,5435,Fitchburg Line,Outbound,Belmont,1785623400,1785623613,1785623400,1785623613,SCHEDULED,SCHEDULED,False
1785623850,MBTA|20260801|5435|NorthBase-825576-5435,MBTA,1785622500,NorthBase-825576-5435,5435,Fitchburg Line,Outbound,Waverley,1785623520,1785623799,1785623520,1785623799,SCHEDULED,SCHEDULED,False
1785624180,MBTA|20260801|5435|NorthBase-825576-5435,MBTA,1785622500,NorthBase-825576-5435,5435,Fitchburg Line,Outbound,Waltham,1785623820,1785624140,1785623820,1785624140,SCHEDULED,SCHEDULED,False
1785624390,MBTA|20260801|5435|NorthBase-825576-5435,MBTA,1785622500,NorthBase-825576-5435,5435,Fitchburg Line,Outbound,Brandeis/Roberts,1785624000,1785624357,1785624000,1785624357,SCHEDULED,SCHEDULED,False
1785624600,MBTA|20260801|5435|NorthBase-825576-5435,MBTA,1785622500,NorthBase-825576-5435,5435,Fitchburg Line,Outbound,Kendal Green,1785624240,1785624574,1785624240,1785624574,SCHEDULED,SCHEDULED,False
1785625020,MBTA|20260801|5435|NorthBase-825576-5435,MBTA,1785622500,NorthBase-825576-5435,5435,Fitchburg Line,Outbound,Lincoln,1785624540,1785624977,1785624540,1785624977,SCHEDULED,SCHEDULED,False
1785625320,MBTA|20260801|5435|NorthBase-825576-5435,MBTA,1785622500,NorthBase-825576-5435,5435,Fitchburg Line,Outbound,Concord,1785624840,1785625287,1785624840,1785625287,SCHEDULED,SCHEDULED,False
